300111131,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
300111122,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300111041,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300111032,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300110411,|⠂⠂⠃|⠂⠂⠊|⠂⠂⠂|
300110222,|⠂⠂⠃|⠂⠂⠊|⠂⠂⠂|
300110141,|⠂⠂⠃|⠂⠂⠊|⠂⠂⠂|
300104111,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300103220,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300102410,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300102221,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300101411,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300101222,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300101141,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
300043100,|⠂⠂⠂|⠂⠂⣢|⠂⠂⠂|
300042200,|⠂⠂⠂|⠂⣃⠂|⠂⠊⠂|
300042110,|⠂⠂⠂|⠃⠂⠂|⠪⠂⠂|
300041210,|⠂⠂⠂|⠂⠂⠣|⠂⠂⠊|
300041201,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300041120,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
300041111,|⠂⠂⠂|⠃⠂⠂|⠋⠂⠂|
300041102,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300040211,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
300034100,|⠂⠂⠂|⠂⣃⠂|⠂⠊⠂|
300034010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
300033200,|⠂⠂⠂|⠃⠂⠂|⣊⠂⠂|
300033110,|⠂⠂⠂|⠂⠂⣃|⠂⠂⠊|
300033101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300033020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
300033011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300033002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300032210,|⠂⠂⠂|⠂⣃⠂|⠂⠊⠂|
300032120,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
300032111,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
300031310,|⠂⠂⠂|⠂⠂⠂|⣢⠂⠂|
300031220,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
300031211,|⠂⠂⠂|⠂⣃⠂|⠂⠪⠂|
300031121,|⠂⠂⠂|⠂⠂⠂|⠣⠂⠂|
300031112,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300030410,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
300030401,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300030320,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
300030311,|⠂⠂⠂|⠂⠂⠂|⣃⠂⠂|
300030302,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300030221,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
300030212,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300030131,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
300030122,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300030041,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300030032,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300024200,|⠂⠂⠂|⠂⠂⣢|⠂⠂⠂|
300024110,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300023210,|⠂⠂⠂|⠃⠂⠂|⠪⠂⠂|
300023111,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300022310,|⠂⠂⠂|⠂⠂⠣|⠂⠂⠊|
300022301,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300022220,|⠂⠂⠂|⠂⣂⠂|⠂⣂⠂|
300022211,|⠂⠂⠂|⠃⠂⠂|⠋⠂⠂|
300022202,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300021410,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300021311,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
300021221,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300020411,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300020222,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300020141,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
300014210,|⠂⠂⠂|⠂⠂⣣|⠂⠂⠊|
300014201,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300014120,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
300014111,|⠂⠂⠂|⠃⠂⠂|⠋⠂⠂|
300014102,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300013310,|⠂⠂⠂|⠂⠃⠂|⠂⠊⠂|
300013220,|⠂⠂⠂|⠃⠂⠂|⠪⠂⠂|
300013211,|⠂⠂⠂|⠂⠂⣢|⠂⠂⠂|
300012410,|⠂⠂⠂|⠃⠂⠂|⣪⠂⠂|
300012320,|⠂⠂⠂|⠂⠂⠣|⠂⠂⠊|
300012311,|⠂⠂⠂|⠂⠃⠂|⠂⠪⠂|
300012221,|⠂⠂⠂|⠃⠂⠂|⠫⠂⠂|
300012212,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300011420,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
300011411,|⠂⠂⠂|⠃⠂⠂|⣋⠂⠂|
300011402,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300011321,|⠂⠂⠂|⠂⠂⠣|⠂⠂⠊|
300011312,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300011231,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
300011222,|⠂⠂⠂|⠃⠂⠂|⠋⠂⠂|
300011141,|⠂⠂⠂|⠃⠂⠂|⠋⠂⠂|
300011132,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300010322,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
300010241,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
300004310,|⠂⠂⠂|⠂⠂⠂|⣢⠂⠂|
300004220,|⠂⠂⠂|⠂⠂⣃|⠂⠂⠊|
300004211,|⠂⠂⠂|⠂⠃⠂|⠂⠪⠂|
300004121,|⠂⠂⠂|⠂⠂⠂|⠣⠂⠂|
300004112,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300003410,|⠂⠂⠂|⠂⠂⣃|⠂⠂⠊|
300003401,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300003320,|⠂⠂⠂|⠂⠃⠂|⠂⣊⠂|
300003311,|⠂⠂⠂|⠂⠂⠂|⣃⠂⠂|
300003302,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300003221,|⠂⠂⠂|⠂⠂⣃|⠂⠂⠊|
300003212,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
300003131,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
300003122,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300003041,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
300003032,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300002420,|⠂⠂⠂|⠂⠂⠂|⣢⠂⠂|
300002411,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
300002321,|⠂⠂⠂|⠂⠃⠂|⠂⠪⠂|
300002231,|⠂⠂⠂|⠂⠂⠂|⠣⠂⠂|
300002222,|⠂⠂⠂|⠂⠂⣂|⠂⠂⣂|
300002141,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
300001421,|⠂⠂⠂|⠂⠂⠂|⣣⠂⠂|
300001412,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300001331,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
300001322,|⠂⠂⠂|⠂⠃⠂|⠂⠪⠂|
300001241,|⠂⠂⠂|⠂⠃⠂|⠂⣪⠂|
300001232,|⠂⠂⠂|⠂⠂⠂|⠣⠂⠂|
300001142,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
300000431,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
300000422,|⠂⠂⠂|⠂⠂⠂|⣃⠂⠂|
300000341,|⠂⠂⠂|⠂⠂⠂|⣃⠂⠂|
300000332,|⠂⠂⠂|⠂⠂⠃|⠂⠂⣊|
300000242,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
244100000,|⣃⠂⠂|⠊⠂⠂|⠂⠂⠂|
243200000,|⠂⠂⠪|⠂⠂⠂|⠂⠂⠂|
243110000,|⠂⣢⠂|⠂⠂⠂|⠂⠂⠂|
242210000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
242111000,|⠂⣢⠂|⠂⠂⠂|⠂⠂⠂|
242011100,|⠂⣢⠂|⠂⠂⠂|⠂⠂⠂|
242001110,|⠂⣢⠂|⠂⠂⠂|⠂⠂⠂|
242000111,|⠂⣢⠂|⠂⠂⠂|⠂⠂⠂|
241211000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
241111100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
241101110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
241100111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
234110000,|⣃⠂⠂|⠪⠂⠂|⠂⠂⠂|
233210000,|⠂⠂⠫|⠂⠂⠊|⠂⠂⠂|
233201000,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
233120000,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
233111000,|⣃⠂⠂|⠋⠂⠂|⠊⠂⠂|
233110100,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
233102000,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
233101100,|⠂⠂⠂|⠂⠃⠂|⠂⠊⠂|
233101010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
233100200,|⠂⠂⠂|⠂⠂⠂|⣂⠂⠂|
233100110,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
233100101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
233100020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
233100011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
233100002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
233011100,|⣃⠂⠂|⠊⠂⠂|⠂⠂⠂|
233001110,|⣃⠂⠂|⠊⠂⠂|⠂⠂⠂|
233000111,|⣃⠂⠂|⠊⠂⠂|⠂⠂⠂|
232220000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
232211000,|⠂⠂⠪|⠂⠂⠂|⠂⠂⠂|
232111100,|⠂⠂⠪|⠂⠂⠂|⠂⠂⠂|
232101110,|⠂⠂⠪|⠂⠂⠂|⠂⠂⠂|
232100111,|⠂⠂⠪|⠂⠂⠂|⠂⠂⠂|
231410000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
231221000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
231121100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
231111110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
231110111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230411000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230311100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230301110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230300111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230222000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230141000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230122100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230112110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230111111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230041100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230031110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230030111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230022200,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230014100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230012210,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230011211,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230004110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230003111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230002220,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230001410,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230001221,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230000411,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230000222,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
230000141,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
224210000,|⠂⠣⠂|⠂⠊⠂|⠂⠂⠂|
224120000,|⠂⠂⠂|⠢⠂⠂|⠂⠂⠂|
224111000,|⠂⠂⣊|⠂⠂⠂|⠂⠂⠂|
224011100,|⠂⠂⣊|⠂⠂⠂|⠂⠂⠂|
224001110,|⠂⠂⣊|⠂⠂⠂|⠂⠂⠂|
224000111,|⠂⠂⣊|⠂⠂⠂|⠂⠂⠂|
223310000,|⣂⠂⠂|⣢⠂⠂|⠂⠂⠂|
223220000,|⠂⠂⠋|⠂⠂⠊|⠂⠂⠂|
223211000,|⠂⠣⠂|⠂⠪⠂|⠂⠂⠂|
223121000,|⠂⠂⠂|⠣⠂⠂|⠊⠂⠂|
223120100,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
223112000,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
223111100,|⠂⠣⠂|⠂⠋⠂|⠂⠊⠂|
223111010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
223110200,|⠂⠂⠂|⠂⠂⠂|⣂⠂⠂|
223110110,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
223110101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
223110020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
223110011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
223110002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
223101110,|⠂⠣⠂|⠂⠊⠂|⠂⠂⠂|
223100111,|⠂⠣⠂|⠂⠊⠂|⠂⠂⠂|
223021100,|⠂⠂⠂|⠢⠂⠂|⠂⠂⠂|
223011110,|⠂⠂⠂|⠢⠂⠂|⠂⠂⠂|
223010111,|⠂⠂⠂|⠢⠂⠂|⠂⠂⠂|
222410000,|⠂⠂⠋|⠂⠂⠊|⠂⠂⠂|
222401000,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
222311000,|⣂⠂⠂|⣃⠂⠂|⠊⠂⠂|
222310100,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
222302000,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
222301100,|⠂⠂⠂|⠂⠃⠂|⠂⠊⠂|
222301010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
222300200,|⠂⠂⠂|⠂⠂⠂|⣂⠂⠂|
222300110,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
222300101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222300020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
222300011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
222300002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222221000,|⠂⠂⠋|⠂⠂⠊|⠂⠂⠂|
222212000,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
222211100,|⣂⠂⠂|⣂⠂⠂|⠂⠂⠂|
222201110,|⣂⠂⠂|⣂⠂⠂|⠂⠂⠂|
222200111,|⣂⠂⠂|⣂⠂⠂|⠂⠂⠂|
222131000,|⠂⠂⠂|⠂⣢⠂|⠂⠂⠂|
222122000,|⠂⠂⠂|⠃⠂⠂|⠊⠂⠂|
222121100,|⠂⠂⠋|⠂⠂⠪|⠂⠂⠂|
222112100,|⠂⠂⠂|⠂⠣⠂|⠂⠊⠂|
222112010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
222111200,|⠂⠂⠂|⠂⠂⠂|⣂⠂⠂|
222111110,|⠂⠂⠋|⠂⠂⠋|⠂⠂⠊|
222111101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222111020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
222111011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
222111002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222110111,|⠂⠂⠋|⠂⠂⠊|⠂⠂⠂|
222102110,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
222101111,|⠂⠂⠂|⠂⠢⠂|⠂⠂⠂|
222041000,|⠂⠂⠂|⠃⠂⠂|⠊⠂⠂|
222040100,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
222031100,|⠂⠂⠂|⠂⣃⠂|⠂⠊⠂|
222031010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
222030200,|⠂⠂⠂|⠂⠂⠂|⣂⠂⠂|
222030110,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
222030101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222030020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
222030011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
222030002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222022100,|⠂⠂⠂|⠃⠂⠂|⠊⠂⠂|
222021200,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
222021110,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
222020111,|⠂⠂⠂|⠂⣂⠂|⠂⠂⠂|
222013100,|⠂⠂⠂|⠂⠂⣢|⠂⠂⠂|
222012200,|⠂⠂⠂|⠂⠃⠂|⠂⠊⠂|
222012110,|⠂⠂⠂|⠃⠂⠂|⠪⠂⠂|
222011210,|⠂⠂⠂|⠂⠂⠣|⠂⠂⠊|
222011201,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222011120,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
222011111,|⠂⠂⠂|⠃⠂⠂|⠋⠂⠂|
222011102,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222010211,|⠂⠂⠂|⠂⠂⠢|⠂⠂⠂|
222004100,|⠂⠂⠂|⠂⠃⠂|⠂⠊⠂|
222004010,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
222003110,|⠂⠂⠂|⠂⠂⣃|⠂⠂⠊|
222003101,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222003020,|⠂⠂⠂|⠂⠂⠂|⠂⣂⠂|
222003011,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
222003002,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222002210,|⠂⠂⠂|⠂⠃⠂|⠂⠊⠂|
222002120,|⠂⠂⠂|⠂⠂⠂|⠢⠂⠂|
222002111,|⠂⠂⠂|⠂⠂⣂|⠂⠂⠂|
222001310,|⠂⠂⠂|⠂⠂⠂|⣢⠂⠂|
222001220,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
222001211,|⠂⠂⠂|⠂⠃⠂|⠂⠪⠂|
222001121,|⠂⠂⠂|⠂⠂⠂|⠣⠂⠂|
222001112,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222000410,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
222000401,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222000311,|⠂⠂⠂|⠂⠂⠂|⣃⠂⠂|
222000302,|⠂⠂⠂|⠂⠂⠂|⠂⠂⣂|
222000221,|⠂⠂⠂|⠂⠂⠃|⠂⠂⠊|
222000212,|⠂⠂⠂|⠂⠂⠂|⠂⠢⠂|
222000131,|⠂⠂⠂|⠂⠂⠂|⠂⣢⠂|
222000122,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
222000041,|⠂⠂⠂|⠂⠂⠂|⠃⠂⠂|
221411000,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221311100,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221301110,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221300111,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221141000,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221122100,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221112110,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221111111,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221041100,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221031110,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221030111,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221014100,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221012210,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221011211,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221004110,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221003111,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221001410,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221001221,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221000411,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
221000141,|⠂⠂⠊|⠂⠂⠂|⠂⠂⠂|
214211000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
214111100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
214101110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
214100111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
213410000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
213221000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
213121100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
213111110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
213110111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212411000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212321000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
212311100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212301110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212300111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212221100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
212211110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
212210111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
212141000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212122100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212112110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212111111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212041100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212031110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212030111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212014100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212012210,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212011211,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212004110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212003111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212001410,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212001221,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212000411,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
212000141,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
211411100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211401110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211400111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211241000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211222100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211212110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211211111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211141100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211131110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211130111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211114100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211112210,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211111211,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211104110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211103111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211101410,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211101221,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211100411,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
211100141,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
204410000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
204221000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
204121100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
204111110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
204110111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203411000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203311100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203301110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203300111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203141000,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203122100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203112110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203111111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203041100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203031110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203030111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203014100,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203012210,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203011211,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203004110,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203003111,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203001410,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203001221,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203000411,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
203000141,|⣂⠂⠂|⠂⠂⠂|⠂⠂⠂|
